session_id;user_id;item_id;timeframe;eventdate
2049;NA;135575;601411;2016-04-16
2049;NA;135575;556790;2016-04-16
2049;NA;135575;721745;2016-04-16
2049;NA;135575;752780;2016-04-16
2049;NA;135575;352345;2016-04-16
2049;NA;135575;635846;2016-04-16
2049;NA;135575;214394;2016-04-16
2049;NA;7163;283066;2016-04-16
2049;NA;7163;560233;2016-04-16
2050;946;13064;26040;2016-03-16
2050;946;7005;105772;2016-03-16
2051;947;35015;1058930;2016-03-16
2051;947;768;1019555;2016-03-16
2051;947;8644;1137571;2016-03-16
2051;947;8644;927840;2016-03-16
2051;947;6230;174539;2016-03-16
2052;NA;5881;62623;2016-04-16
2053;NA;80594;694902;2016-04-16
2053;NA;48927;659810;2016-04-16
2053;NA;443067;427746;2016-04-16
2053;NA;443067;262428;2016-04-16
2053;NA;180654;819389;2016-04-16
2053;NA;180654;634796;2016-04-16
2053;NA;180654;319789;2016-04-16
2053;NA;41329;675588;2016-04-16
2053;NA;41329;644288;2016-04-16
2053;NA;339402;58300;2016-04-16
2053;NA;90350;568385;2016-04-16
2055;NA;8448;14690;2016-04-16
2056;948;173395;35272;2016-04-16
2056;948;175652;113105;2016-04-16
2059;NA;34915;8880;2016-04-16
2059;NA;332;92255;2016-04-16
2060;NA;174169;18486;2016-04-16
2060;NA;174169;99626;2016-04-16
2060;NA;174169;61260;2016-04-16
2060;NA;174169;140065;2016-04-16
2061;949;28794;11670;2016-03-16
2062;950;72561;27457;2016-03-16
2062;950;56433;78221;2016-03-16
2063;951;60455;6759;2016-03-16
2066;NA;2922;7116;2016-04-16
2067;NA;20717;17709;2016-04-16
2067;NA;20717;407812;2016-04-16
2067;NA;69199;1007956;2016-04-16
2067;NA;14462;959435;2016-04-16
2067;NA;14462;442111;2016-04-16
2067;NA;14462;1085983;2016-04-16
2068;NA;4523;188366;2016-04-16
2068;NA;12315;90585;2016-04-16
2068;NA;24167;123836;2016-04-16
2068;NA;45925;453596;2016-04-16
2068;NA;79527;382985;2016-04-16
2068;NA;30720;562816;2016-04-16
2068;NA;70797;177580;2016-04-16
2068;NA;70797;153567;2016-04-16
2068;NA;9056;418338;2016-04-16
2068;NA;1839;168457;2016-04-16
2068;NA;2103;140548;2016-04-16
2068;NA;22951;467253;2016-04-16
2068;NA;34169;497816;2016-04-16
2068;NA;34972;65456;2016-04-16
2068;NA;57107;12454;2016-04-16
2068;NA;78666;477467;2016-04-16
2068;NA;36688;55751;2016-04-16
2068;NA;90483;551975;2016-04-16
2068;NA;29847;540936;2016-04-16
2068;NA;29847;486151;2016-04-16
2069;NA;30753;16796;2016-04-16
2069;NA;30753;33244;2016-04-16
2069;NA;2561;26442;2016-04-16
2069;NA;18955;38426;2016-04-16
2070;NA;38682;287630;2016-04-16
2070;NA;38682;488314;2016-04-16
2070;NA;243455;497695;2016-04-16
2070;NA;10787;6701;2016-04-16
2070;NA;10787;475627;2016-04-16
2070;NA;78014;57064;2016-04-16
2070;NA;12948;309866;2016-04-16
2070;NA;12948;487112;2016-04-16
2070;NA;5601;328809;2016-04-16
2070;NA;5601;484251;2016-04-16
2070;NA;136400;36812;2016-04-16
2070;NA;126558;342713;2016-04-16
2070;NA;126558;482942;2016-04-16
2070;NA;7249;136598;2016-04-16
2070;NA;7249;81454;2016-04-16
2070;NA;7249;179610;2016-04-16
2070;NA;7249;277287;2016-04-16
2070;NA;7249;171302;2016-04-16
2070;NA;7249;174638;2016-04-16
2070;NA;7249;169602;2016-04-16
2070;NA;377403;20257;2016-04-16
2070;NA;380578;74551;2016-04-16
2070;NA;380578;27113;2016-04-16
2073;NA;34192;6126;2016-04-16
2074;NA;32344;22174;2016-04-16
2075;NA;266581;549139;2016-04-16
2075;NA;8549;22518;2016-04-16
2075;NA;8549;588871;2016-04-16
2075;NA;4084;570077;2016-04-16
2075;NA;4084;42317;2016-04-16
2076;NA;27074;534513;2016-04-16
2076;NA;32913;76746;2016-04-16
2076;NA;190526;172778;2016-04-16
2076;NA;81248;638385;2016-04-16
2076;NA;48842;715426;2016-04-16
2076;NA;129257;758753;2016-04-16
2076;NA;376892;792782;2016-04-16
2076;NA;3476;151443;2016-04-16
2076;NA;3476;471047;2016-04-16
2076;NA;3476;26144;2016-04-16
2076;NA;34806;706420;2016-04-16
2076;NA;34806;627650;2016-04-16
2076;NA;34806;491895;2016-04-16
2077;NA;12992;16438;2016-04-16
2077;NA;14816;33877;2016-04-16
2078;NA;69765;14390;2016-04-16
2078;NA;40572;208349;2016-04-16
2079;NA;31959;11677;2016-04-16
2080;954;468930;377590;2016-04-16
2080;954;128113;15518;2016-04-16
2081;NA;40639;36472;2016-04-16
2082;NA;12263;380489;2016-03-27
2082;NA;46580;552363;2016-03-27
2082;NA;46580;97941;2016-03-27
2082;NA;46580;86040;2016-03-27
2082;NA;206098;605412;2016-03-27
2082;NA;68211;482276;2016-03-27
2082;NA;68211;496391;2016-03-27
2082;NA;68212;419228;2016-03-27
2082;NA;247630;49104;2016-03-27
2082;NA;247630;528249;2016-03-27
2082;NA;57419;537565;2016-03-27
2082;NA;12759;516539;2016-03-27
2083;NA;30180;59777;2016-04-16
2083;NA;8848;24360;2016-04-16
2083;NA;74887;120620;2016-04-16
2084;NA;11586;573020;2016-04-16
2084;NA;36602;18883;2016-04-16
2084;NA;69326;99006;2016-04-16
2085;NA;76225;24148;2016-04-16
2085;NA;65623;272900;2016-04-16
2085;NA;65623;154738;2016-04-16
2085;NA;4037;73268;2016-04-16
2085;NA;68371;630177;2016-04-16
2086;NA;3227;58344;2016-04-16
2086;NA;3227;11551;2016-04-16
2086;NA;3227;40092;2016-04-16
2086;NA;7010;20371;2016-04-16
2086;NA;14526;51036;2016-04-16
2087;NA;72363;765196;2016-04-16
2087;NA;10275;411703;2016-04-16
2087;NA;4540;904870;2016-04-16
2087;NA;18723;580087;2016-04-16
2087;NA;125936;987719;2016-04-16
2087;NA;25287;55118;2016-04-16
2087;NA;382171;1090906;2016-04-16
2088;NA;63265;42391;2016-04-16
2088;NA;180328;442781;2016-04-16
2088;NA;76083;37290;2016-04-16
2088;NA;87021;29335;2016-04-16
2088;NA;11588;24008;2016-04-16
2089;NA;5297;54554;2016-04-16
2090;NA;91585;35813;2016-04-16
2091;NA;6628;121903;2016-04-16
2091;NA;194861;74018;2016-04-16
2091;NA;206754;35481;2016-04-16
2091;NA;35415;6665;2016-04-16
2091;NA;5639;128755;2016-04-16
2091;NA;396566;18106;2016-04-16
2092;NA;5097;28591;2016-04-16
2092;NA;46348;220161;2016-04-16
2092;NA;52851;105908;2016-04-16
2092;NA;268764;144345;2016-04-16
2092;NA;19602;923830;2016-04-16
2093;NA;14614;45975;2016-04-16
2093;NA;7258;15803;2016-04-16
2094;NA;46758;170915;2016-04-16
2094;NA;19659;20298;2016-04-16
2094;NA;13780;170967;2016-04-16
2095;NA;6471;96222;2016-04-16
2095;NA;36359;6201;2016-04-16
2097;NA;89646;333526;2016-04-16
2097;NA;128494;271213;2016-04-16
2097;NA;143560;370106;2016-04-16
2097;NA;7040;6542;2016-04-16
2098;NA;11956;733872;2016-04-17
2098;NA;13043;351152;2016-04-17
2098;NA;13418;983437;2016-04-17
2098;NA;13557;915703;2016-04-17
2098;NA;35980;266206;2016-04-17
2098;NA;36094;670593;2016-04-17
2098;NA;6302;586607;2016-04-17
2098;NA;6308;171090;2016-04-17
2098;NA;13851;81850;2016-04-17
2098;NA;14278;827157;2016-04-17
2098;NA;90454;13047;2016-04-17
2098;NA;6848;197954;2016-04-17
2098;NA;79903;1007656;2016-04-17
2098;NA;14648;1052994;2016-04-17
2098;NA;7122;843736;2016-04-17
2098;NA;25708;643797;2016-04-17
2098;NA;7214;486717;2016-04-17
2098;NA;171619;657911;2016-04-17
2098;NA;164656;947619;2016-04-17
2098;NA;389548;715428;2016-04-17
2099;NA;16170;25923;2016-04-14
2099;NA;66589;59402;2016-04-14
2100;NA;67614;159033;2016-04-14
2100;NA;90259;956316;2016-04-14
2100;NA;14515;220894;2016-04-14
2100;NA;36878;19964;2016-04-14
2100;NA;69238;253675;2016-04-14
2100;NA;58638;134506;2016-04-14
2100;NA;377915;902608;2016-04-14
2101;NA;72561;32476;2016-04-14
2102;NA;296845;256256;2016-04-14
2102;NA;209870;115781;2016-04-14
2103;NA;37694;15009;2016-04-14
2104;NA;23940;29673;2016-04-14
2104;NA;23940;140791;2016-04-14
2105;NA;119086;8966;2016-04-14
2106;NA;72633;5125;2016-04-14
2106;NA;247311;57441;2016-04-14
2107;NA;9830;445530;2016-04-14
2107;NA;442604;546624;2016-04-14
2107;NA;143873;499387;2016-04-14
2107;NA;35914;8527;2016-04-14
2107;NA;35914;89158;2016-04-14
2108;NA;49272;35594;2016-04-14
2108;NA;82842;255841;2016-04-14
2108;NA;10299;285145;2016-04-14
2108;NA;85336;807062;2016-04-14
2108;NA;10667;367048;2016-04-14
2108;NA;11989;307662;2016-04-14
2108;NA;33914;214468;2016-04-14
2108;NA;34952;188693;2016-04-14
2109;NA;84328;336374;2016-04-14
2109;NA;9790;61020;2016-04-14
2109;NA;234364;321594;2016-04-14
2109;NA;86950;176361;2016-04-14
2109;NA;86950;121045;2016-04-14
2109;NA;11801;329292;2016-04-14
2109;NA;11801;242749;2016-04-14
2109;NA;11801;156438;2016-04-14
2109;NA;11801;340700;2016-04-14
2109;NA;123496;37029;2016-04-14
2109;NA;123496;84973;2016-04-14
2110;NA;6078;17185;2016-05-31
2110;NA;6078;59362;2016-05-31
2110;NA;6080;257786;2016-05-31
2110;NA;47296;716039;2016-05-31
2111;NA;8067;15229;2016-04-14
2114;NA;374812;50024;2016-04-02
2114;NA;179202;90709;2016-04-02
2114;NA;132137;312438;2016-04-02
2114;NA;174537;77999;2016-04-02
2115;NA;53120;57645;2016-04-14
2115;NA;6913;16775;2016-04-14
2116;NA;7499;32706;2016-05-31
2116;NA;30815;179368;2016-05-31
2116;NA;375352;258702;2016-05-31
2116;NA;375352;195707;2016-05-31
2116;NA;137746;233813;2016-05-31
2116;NA;68931;119236;2016-05-31
2116;NA;68931;18920;2016-05-31
2118;NA;2820;27343;2016-05-31
2119;NA;1084;12465;2016-05-31
2120;NA;13831;325653;2016-04-14
2120;NA;32138;268170;2016-04-14
2120;NA;5285;293373;2016-04-14
2120;NA;5285;340473;2016-04-14
2120;NA;47017;98043;2016-04-14
2121;NA;32059;82899;2016-04-14
2121;NA;2629;249145;2016-04-14
2121;NA;58002;132850;2016-04-14
2122;NA;81339;586792;2016-04-14
2122;NA;81339;78382;2016-04-14
2122;NA;149730;162221;2016-04-14
2122;NA;34991;4524;2016-04-14
2122;NA;417769;23370;2016-04-14
2123;NA;83263;55766;2016-04-14
2123;NA;31611;487209;2016-04-14
2123;NA;3039;64159;2016-04-14
2123;NA;85515;43711;2016-04-14
2123;NA;24366;88901;2016-04-14
2123;NA;14406;411644;2016-04-14
2124;NA;90181;7790;2016-04-14
2125;NA;5336;189644;2016-04-14
2125;NA;12962;42077;2016-04-14
2125;NA;35380;158613;2016-04-14
2126;NA;8104;23936;2016-04-14
2126;NA;8104;189559;2016-04-14
2126;NA;8644;161597;2016-04-14
2128;NA;13029;805472;2016-04-14
2128;NA;108955;829345;2016-04-14
2128;NA;108955;818011;2016-04-14
2128;NA;108955;784396;2016-04-14
2128;NA;8047;498286;2016-04-14
2128;NA;8047;511642;2016-04-14
2128;NA;8079;1068750;2016-04-14
2128;NA;64149;619070;2016-04-14
2128;NA;64149;518348;2016-04-14
2128;NA;250526;377374;2016-04-14
2128;NA;149148;200179;2016-04-14
2128;NA;149148;286319;2016-04-14
2128;NA;12982;507685;2016-04-14
2128;NA;7012;468392;2016-04-14
2128;NA;136525;677583;2016-04-14
2128;NA;47713;768220;2016-04-14
2128;NA;390289;707522;2016-04-14
2128;NA;378501;729955;2016-04-14
2128;NA;380725;825080;2016-04-14
2128;NA;378022;739653;2016-04-14
2129;NA;61161;912983;2016-04-14
2129;NA;26891;898731;2016-04-14
2129;NA;57539;49041;2016-04-14
2129;NA;57539;130658;2016-04-14
2129;NA;5371;106812;2016-04-14
2129;NA;5384;10684;2016-04-14
2129;NA;5785;885406;2016-04-14
2129;NA;5898;76292;2016-04-14
2129;NA;5898;128151;2016-04-14
2130;NA;9871;51482;2016-04-14
2130;NA;10299;24125;2016-04-14
2132;NA;70693;1192337;2016-04-10
2132;NA;32295;886879;2016-04-10
2132;NA;43415;1068371;2016-04-10
2132;NA;126282;1134022;2016-04-10
2132;NA;394388;1031866;2016-04-10
2134;NA;43004;293183;2016-04-10
2134;NA;43004;922706;2016-04-10
2134;NA;43004;406685;2016-04-10
2134;NA;53746;910387;2016-04-10
2134;NA;69024;74353;2016-04-10
2134;NA;69493;389052;2016-04-10
2134;NA;59019;172446;2016-04-10
2134;NA;7146;124703;2016-04-10
2135;956;141165;319139;2016-04-10
2135;956;181281;57303;2016-04-10
2135;956;249;468541;2016-04-10
2135;956;59230;565799;2016-04-10
2135;956;645;579075;2016-04-10
2135;956;32832;651096;2016-04-10
2135;956;35712;1092337;2016-04-10
2135;956;47708;933573;2016-04-10
2136;NA;2561;85033;2016-04-14
2136;NA;18955;21146;2016-04-14
2137;957;36995;546697;2016-03-09
2137;957;7573;402440;2016-03-09
2137;957;7573;47097;2016-03-09
2137;957;37737;97713;2016-03-09
2137;957;205161;452039;2016-03-09
2137;957;71268;604342;2016-03-09
2137;957;38817;756353;2016-03-09
2137;957;16899;667430;2016-03-09
2137;957;101595;419861;2016-03-09
2137;957;35626;340004;2016-03-09
2137;957;35626;15286;2016-03-09
2138;958;32344;21387;2016-03-09
2138;958;170309;55774;2016-03-09
2138;958;170309;61270;2016-03-09
2138;958;211278;38534;2016-03-09
2139;959;10673;1083041;2016-03-09
2139;959;2975;912759;2016-03-09
2140;960;87021;147991;2016-03-09
2140;960;87021;424739;2016-03-09
2140;960;11587;265310;2016-03-09
2140;960;11588;14397;2016-03-09
2142;NA;30165;20042;2016-04-15
2142;NA;36484;114530;2016-04-15
2145;NA;8026;17707;2016-04-15
2145;NA;79331;251825;2016-04-15
2146;NA;53631;215821;2016-04-15
2146;NA;35015;383533;2016-04-15
2146;NA;30509;282377;2016-04-15
2146;NA;81684;451705;2016-04-15
2146;NA;8644;400628;2016-04-15
2146;NA;8644;341681;2016-04-15
2146;NA;50472;424860;2016-04-15
2146;NA;32706;20505;2016-04-15
2147;NA;10710;280791;2016-04-15
2147;NA;4763;9690;2016-04-15
2147;NA;35106;467439;2016-04-15
2150;NA;4099;390397;2016-04-14
2150;NA;57258;822154;2016-04-14
2150;NA;12908;731700;2016-04-14
2150;NA;12953;278377;2016-04-14
2150;NA;35403;669241;2016-04-14
2150;NA;5828;317915;2016-04-14
2150;NA;13326;235088;2016-04-14
2150;NA;35980;857301;2016-04-14
2150;NA;36083;50680;2016-04-14
2150;NA;13748;445524;2016-04-14
2150;NA;47160;508948;2016-04-14
2150;NA;13931;102029;2016-04-14
2150;NA;79717;476927;2016-04-14
2150;NA;6848;76964;2016-04-14
2150;NA;206513;255685;2016-04-14
2151;NA;14912;123301;2016-04-14
2151;NA;14912;106617;2016-04-14
2151;NA;39687;361066;2016-04-14
2151;NA;84116;394466;2016-04-14
2151;NA;129847;410438;2016-04-14
2151;NA;129847;375809;2016-04-14
2151;NA;46438;280918;2016-04-14
2151;NA;173248;250409;2016-04-14
2151;NA;128533;334052;2016-04-14
2151;NA;24878;272085;2016-04-14
2151;NA;24878;233789;2016-04-14
2151;NA;24878;323974;2016-04-14
2151;NA;19581;112306;2016-04-14
2151;NA;19581;175031;2016-04-14
2151;NA;19581;12213;2016-04-14
2152;NA;26827;84633;2016-04-14
2152;NA;26827;52176;2016-04-14
2152;NA;26827;277656;2016-04-14
2153;NA;19408;33245;2016-04-14
2154;NA;36155;391601;2016-05-31
2154;NA;6533;33194;2016-05-31
2154;NA;14094;602724;2016-05-31
2154;NA;14123;604881;2016-05-31
2154;NA;14124;598948;2016-05-31
2156;964;4523;19141;2016-02-25
2156;964;30720;49414;2016-02-25
2156;964;8960;149076;2016-02-25
2156;964;17938;170119;2016-02-25
2156;964;88878;137021;2016-02-25
2156;964;36685;84207;2016-02-25
2156;964;7176;110101;2016-02-25
2157;965;93332;275320;2016-02-25
2157;965;3384;765603;2016-02-25
2157;965;6308;13323;2016-02-25
2158;966;68354;73021;2016-02-16
2158;966;128764;371928;2016-02-16
2160;968;30340;30592;2016-02-25
2161;969;72381;13169;2016-02-25
2161;969;32800;128520;2016-02-25
2163;970;35015;688533;2016-02-25
2163;970;35015;75408;2016-02-25
2163;970;768;211864;2016-02-25
2163;970;18842;900742;2016-02-25
2164;971;23950;17778;2016-02-25
2165;NA;25893;1154470;2016-05-31
2165;NA;380230;1133993;2016-05-31
2165;NA;376301;1119126;2016-05-31
2165;NA;376193;101623;2016-05-31
2165;NA;376193;26448;2016-05-31
2165;NA;377188;343177;2016-05-31
2165;NA;377188;1174633;2016-05-31
2165;NA;376970;1088687;2016-05-31
2165;NA;376970;16953;2016-05-31
2165;NA;376199;406153;2016-05-31
2166;NA;30246;405616;2016-05-31
2166;NA;126876;31769;2016-05-31
2166;NA;791;391497;2016-05-31
2166;NA;791;508721;2016-05-31
2166;NA;791;125758;2016-05-31
2166;NA;43318;164285;2016-05-31
2166;NA;44182;64038;2016-05-31
2166;NA;247725;521812;2016-05-31
2168;NA;73772;341772;2016-05-31
2168;NA;17466;1149609;2016-05-31
2168;NA;17466;17766;2016-05-31
2168;NA;262138;200578;2016-05-31
2168;NA;262138;392147;2016-05-31
2168;NA;139437;1184905;2016-05-31
2168;NA;164415;572154;2016-05-31
2170;NA;49272;1180854;2016-05-31
2170;NA;49272;12477;2016-05-31
2170;NA;49272;1080972;2016-05-31
2170;NA;95589;920024;2016-05-31
2170;NA;82842;443398;2016-05-31
2170;NA;9871;545023;2016-05-31
2170;NA;10299;172048;2016-05-31
2170;NA;11612;664375;2016-05-31
2170;NA;81274;1018330;2016-05-31
2170;NA;81274;987387;2016-05-31
2170;NA;137153;940948;2016-05-31
2170;NA;11377;265103;2016-05-31
2170;NA;87875;788010;2016-05-31
2170;NA;13092;1117386;2016-05-31
2170;NA;29354;873986;2016-05-31
2170;NA;90083;1006792;2016-05-31
2170;NA;6088;347866;2016-05-31
2170;NA;378030;720254;2016-05-31
2171;NA;2521;161269;2016-05-31
2171;NA;22615;249425;2016-05-31
2171;NA;12726;73564;2016-05-31
2172;NA;1327;43354;2016-05-31
2172;NA;5785;11045;2016-05-31
2174;NA;59179;15356;2016-05-31
2174;NA;15998;67800;2016-05-31
2174;NA;10352;57308;2016-05-31
2174;NA;85312;29933;2016-05-31
2175;NA;377285;17561;2016-05-31
2176;NA;70791;508247;2016-05-31
2176;NA;70791;536364;2016-05-31
2176;NA;30889;733878;2016-05-31
2176;NA;205257;216369;2016-05-31
2176;NA;248064;192637;2016-05-31
2176;NA;26795;382088;2016-05-31
2176;NA;8948;663655;2016-05-31
2176;NA;8948;627860;2016-05-31
2176;NA;202286;261414;2016-05-31
2176;NA;16350;1005145;2016-05-31
2176;NA;16350;1089519;2016-05-31
2176;NA;40161;1022623;2016-05-31
2176;NA;96584;468871;2016-05-31
2176;NA;298010;780443;2016-05-31
2176;NA;298010;854650;2016-05-31
2176;NA;138816;543866;2016-05-31
2176;NA;322863;521669;2016-05-31
2176;NA;341003;313855;2016-05-31
2176;NA;203968;55665;2016-05-31
2176;NA;129831;403756;2016-05-31
2176;NA;436854;605719;2016-05-31
2176;NA;100792;891923;2016-05-31
2176;NA;100792;1133881;2016-05-31
2176;NA;211390;367496;2016-05-31
2176;NA;409444;420112;2016-05-31
2176;NA;3666;641641;2016-05-31
2176;NA;102712;676476;2016-05-31
2176;NA;102712;761948;2016-05-31
2176;NA;103892;122391;2016-05-31
2176;NA;105605;585417;2016-05-31
2176;NA;149597;823781;2016-05-31
2176;NA;67659;454148;2016-05-31
2177;NA;15248;30329;2016-05-31
2177;NA;15999;234230;2016-05-31
2178;NA;382964;582947;2016-05-31
2178;NA;46561;299061;2016-05-31
2178;NA;5288;85841;2016-05-31
2178;NA;24674;211448;2016-05-31
2178;NA;36780;113887;2016-05-31
2178;NA;6943;606316;2016-05-31
2178;NA;58642;319086;2016-05-31
2178;NA;375966;618378;2016-05-31
2180;NA;129473;17742;2016-05-31
2181;NA;9844;85130;2016-05-31
2181;NA;20313;12406;2016-05-31
2182;972;68476;346141;2016-02-26
2182;972;35979;464011;2016-02-26
2182;972;90094;19197;2016-02-26
2182;972;232994;97497;2016-02-26
2184;974;73504;49362;2016-02-26
2185;NA;10954;20008;2016-05-31
2187;NA;5153;189065;2016-05-31
2187;NA;5153;21890;2016-05-31
2188;NA;81531;80229;2016-05-31
2188;NA;81533;111400;2016-05-31
2188;NA;2693;16604;2016-05-31
2189;NA;76225;920333;2016-05-31
2189;NA;4037;904066;2016-05-31
2189;NA;4037;11002;2016-05-31
2189;NA;78590;453247;2016-05-31
2191;NA;78211;195509;2016-05-31
2191;NA;78211;95705;2016-05-31
2191;NA;78211;167109;2016-05-31
2191;NA;78211;222365;2016-05-31
2191;NA;78211;541116;2016-05-31
2191;NA;78211;29719;2016-05-31
2192;975;33914;11747;2016-05-30
2195;NA;18363;10356;2016-05-30
2196;NA;12917;41588;2016-05-31
2198;NA;25834;27035;2016-05-31
2199;NA;10746;278502;2016-05-31
2199;NA;21403;427794;2016-05-31
2199;NA;49903;371413;2016-05-31
2199;NA;43527;320472;2016-05-31
2199;NA;135632;105904;2016-05-31
2200;NA;147970;211155;2016-05-31
2200;NA;90517;323889;2016-05-31
2202;NA;2778;35502;2016-05-31
2202;NA;130212;178451;2016-05-31
2203;NA;34315;38288;2016-05-31
2204;NA;2389;133426;2016-05-31
2204;NA;116880;336524;2016-05-31
2204;NA;36988;1137405;2016-05-31
2204;NA;7789;31125;2016-05-31
2205;NA;246593;37669;2016-05-31
2205;NA;375528;690000;2016-05-31
2205;NA;425967;801831;2016-06-01
2205;NA;379920;930301;2016-06-01
2205;NA;379920;621765;2016-05-31
2205;NA;379920;882792;2016-06-01
2205;NA;399181;528275;2016-05-31
2205;NA;399181;908201;2016-06-01
2205;NA;391982;370520;2016-05-31
2205;NA;391982;841901;2016-06-01
2206;976;72413;19725;2016-02-25
2206;976;30327;1044130;2016-02-25
2207;977;11207;179494;2016-02-25
2207;977;33792;17518;2016-02-25
2207;977;23554;137992;2016-02-25
2207;977;18067;485889;2016-02-25
2207;977;18067;72148;2016-02-25
2207;977;69273;124731;2016-02-25
2207;977;7104;53126;2016-02-25
2208;978;7075;37465;2016-02-25
2209;979;32823;106443;2016-02-25
2209;979;102091;22192;2016-02-25
2211;NA;12497;9067;2016-05-31
2212;NA;80317;559805;2016-05-31
2212;NA;40965;419450;2016-05-31
2212;NA;100747;735542;2016-05-31
2212;NA;100747;311136;2016-05-31
2212;NA;100747;362909;2016-05-31
2212;NA;32971;863593;2016-05-31
2212;NA;10607;669643;2016-05-31
2212;NA;42779;816347;2016-05-31
2212;NA;42779;25745;2016-05-31
2212;NA;33355;214414;2016-05-31
2212;NA;29301;334717;2016-05-31
2213;NA;7484;9456;2016-05-31
2214;NA;37725;569424;2016-05-31
2214;NA;30398;399769;2016-05-31
2214;NA;59931;997404;2016-05-31
2214;NA;21171;145549;2016-05-31
2214;NA;19342;277307;2016-05-31
2214;NA;14177;523828;2016-05-31
2214;NA;58345;5409;2016-05-31
2216;NA;126100;25920;2016-05-31
2217;981;58637;32538;2016-04-14
2219;NA;131652;9145;2016-05-31
2219;NA;81174;103595;2016-05-31
2219;NA;31683;94841;2016-05-31
2221;NA;15982;16721;2016-05-31
2221;NA;71700;732920;2016-05-31
2221;NA;8673;132024;2016-05-31
2221;NA;71748;479296;2016-05-31
2221;NA;71748;703470;2016-05-31
2221;NA;71748;749090;2016-05-31
2221;NA;39623;410805;2016-05-31
2221;NA;82798;1038800;2016-05-31
2221;NA;82798;503525;2016-05-31
2221;NA;10701;1075458;2016-05-31
2222;NA;7705;8381;2016-05-31
2223;982;7504;68970;2016-05-31
2223;982;35732;7666;2016-05-31
2224;NA;58739;535642;2016-05-31
2224;NA;8322;651528;2016-05-31
2224;NA;100747;117686;2016-05-31
2224;NA;10607;11414;2016-05-31
2224;NA;10607;187233;2016-05-31
2224;NA;42779;211268;2016-05-31
2224;NA;3274;709726;2016-05-31
2224;NA;158576;352722;2016-05-31
2224;NA;151073;136248;2016-05-31
2224;NA;151073;402985;2016-05-31
2225;NA;3146;62544;2016-04-14
2225;NA;3147;91821;2016-04-14
2225;NA;10607;126127;2016-04-14
2226;NA;12925;35360;2016-05-31
2227;NA;49272;193163;2016-05-31
2227;NA;30893;47145;2016-05-31
2227;NA;30895;25016;2016-05-31
2227;NA;22894;352049;2016-05-31
2227;NA;33268;510365;2016-05-31
2227;NA;70239;1103163;2016-05-31
2227;NA;493;101074;2016-05-31
2227;NA;8144;77036;2016-05-31
2227;NA;8144;115373;2016-05-31
2227;NA;31359;817622;2016-05-31
2227;NA;64585;674693;2016-05-31
2227;NA;64585;560960;2016-05-31
2227;NA;11269;146400;2016-05-31
2227;NA;18319;483710;2016-05-31
2227;NA;36051;942481;2016-05-31
2227;NA;47147;873311;2016-05-31
2227;NA;47147;1010642;2016-05-31
2227;NA;25293;1173940;2016-05-31
2227;NA;380144;313289;2016-05-31
2228;NA;382697;34012;2016-05-31
2229;983;49562;388661;2016-06-01
2229;983;49562;849047;2016-06-01
2229;983;49562;26176;2016-06-01
2229;983;25862;8731;2016-06-01
2230;NA;63770;213380;2016-06-01
2230;NA;55531;11682;2016-06-01
2231;NA;83597;598445;2016-06-01
2231;NA;33370;637334;2016-06-01
2231;NA;11333;15456;2016-06-01
2231;NA;203362;1124305;2016-06-01
2232;NA;37116;628823;2016-06-01
2232;NA;1121;425741;2016-06-01
2232;NA;1121;41928;2016-06-01
2232;NA;115539;539028;2016-06-01
2232;NA;10352;687625;2016-06-01
2232;NA;10352;11754;2016-06-01
2232;NA;85312;476124;2016-06-01
2232;NA;33073;645686;2016-06-01
2232;NA;10601;527005;2016-06-01
2232;NA;165485;618508;2016-06-01
2232;NA;103175;660287;2016-06-01
2232;NA;66096;556480;2016-06-01
2233;984;10691;6934;2016-03-08
2236;987;54429;3523;2016-03-08
2237;NA;53746;164236;2016-04-14
2237;NA;8174;34404;2016-04-14
2237;NA;1186;202986;2016-04-14
2237;NA;31567;218051;2016-04-14
2237;NA;31567;11315;2016-04-14
2237;NA;12543;237037;2016-04-14
2237;NA;36252;57666;2016-04-14
2237;NA;69369;92656;2016-04-14
2238;988;86099;276738;2016-03-09
2238;988;18544;39172;2016-03-09
2238;988;79292;155207;2016-03-09
2239;989;4588;83059;2016-03-09
2239;989;175659;20680;2016-03-09
2240;231213;57989;125826;2016-03-13
2241;NA;405076;219679;2016-04-10
2241;NA;58183;72565;2016-04-10
2241;NA;58183;11695;2016-04-10
2242;NA;64780;341826;2016-04-10
2242;NA;312;111670;2016-04-10
2242;NA;382360;446166;2016-04-10
2242;NA;382360;19054;2016-04-10
2242;NA;382360;142413;2016-04-10
2243;NA;2062;27907;2016-04-10
2243;NA;2062;195644;2016-04-10
2243;NA;40814;333884;2016-04-10
2243;NA;17766;670055;2016-04-10
2243;NA;4913;153651;2016-04-10
2243;NA;4913;298205;2016-04-10
2243;NA;79612;437911;2016-04-10
2243;NA;19666;311796;2016-04-10
2244;NA;40014;712279;2016-04-10
2244;NA;21810;127598;2016-04-10
2244;NA;16301;29597;2016-04-10
2244;NA;16301;658150;2016-04-10
2244;NA;21814;383168;2016-04-10
2244;NA;74010;5373;2016-04-10
2244;NA;74773;558106;2016-04-10
2244;NA;74773;459120;2016-04-10
2244;NA;243027;760966;2016-04-10
2244;NA;10726;720243;2016-04-10
